date,game_mode,region,map,tier,hero,role,pick_rate,win_rate
2026-03-16,quickplay,Europe,ilios,All,윈스턴,TANK,3.8,52.0
2026-03-16,quickplay,Europe,ilios,All,일리아리,SUPPORT,7.6,52.4
2026-03-16,quickplay,Europe,ilios,All,자리야,TANK,3.6,46.5
2026-03-16,quickplay,Europe,ilios,All,정커퀸,TANK,4.2,52.3
2026-03-16,quickplay,Europe,ilios,All,정크랫,DAMAGE,11.0,51.6
2026-03-16,quickplay,Europe,ilios,All,제트팩 캣,SUPPORT,19.5,53.4
2026-03-16,quickplay,Europe,ilios,All,젠야타,SUPPORT,10.1,51.5
2026-03-16,quickplay,Europe,ilios,All,주노,SUPPORT,16.3,50.5
2026-03-16,quickplay,Europe,ilios,All,캐서디,DAMAGE,15.6,47.5
2026-03-16,quickplay,Europe,ilios,All,키리코,SUPPORT,21.7,46.1
2026-03-16,quickplay,Europe,ilios,All,토르비욘,DAMAGE,4.1,57.0
2026-03-16,quickplay,Europe,ilios,All,트레이서,DAMAGE,5.5,49.1
2026-03-16,quickplay,Europe,ilios,All,파라,DAMAGE,8.2,56.1
2026-03-16,quickplay,Europe,ilios,All,프레야,DAMAGE,5.9,45.7
2026-03-16,quickplay,Europe,ilios,All,한조,DAMAGE,8.4,48.2
2026-03-16,quickplay,Europe,ilios,All,해저드,TANK,3.6,53.1
2026-03-16,quickplay,Europe,route-66,All,D.Va,TANK,10.0,46.0
2026-03-16,quickplay,Europe,route-66,All,겐지,DAMAGE,8.8,50.9
2026-03-16,quickplay,Europe,route-66,All,도미나,TANK,10.9,51.1
2026-03-16,quickplay,Europe,route-66,All,둠피스트,TANK,6.3,48.7
2026-03-16,quickplay,Europe,route-66,All,라마트라,TANK,8.1,49.3
2026-03-16,quickplay,Europe,route-66,All,라이프위버,SUPPORT,10.0,48.4
2026-03-16,quickplay,Europe,route-66,All,라인하르트,TANK,11.9,52.8
2026-03-16,quickplay,Europe,route-66,All,레킹볼,TANK,2.8,51.6
2026-03-16,quickplay,Europe,route-66,All,로드호그,TANK,8.7,48.2
2026-03-16,quickplay,Europe,route-66,All,루시우,SUPPORT,5.7,51.2
2026-03-16,quickplay,Europe,route-66,All,리퍼,DAMAGE,8.1,53.6
2026-03-16,quickplay,Europe,route-66,All,마우가,TANK,6.2,52.1
2026-03-16,quickplay,Europe,route-66,All,메르시,SUPPORT,25.4,48.5
2026-03-16,quickplay,Europe,route-66,All,메이,DAMAGE,8.5,56.9
2026-03-16,quickplay,Europe,route-66,All,모이라,SUPPORT,18.9,49.5
2026-03-16,quickplay,Europe,route-66,All,미즈키,SUPPORT,19.3,53.8
2026-03-16,quickplay,Europe,route-66,All,바스티온,DAMAGE,13.2,48.3
2026-03-16,quickplay,Europe,route-66,All,바티스트,SUPPORT,5.5,46.0
2026-03-16,quickplay,Europe,route-66,All,벤데타,DAMAGE,10.9,53.9
2026-03-16,quickplay,Europe,route-66,All,벤처,DAMAGE,2.6,53.6
2026-03-16,quickplay,Europe,route-66,All,브리기테,SUPPORT,3.8,55.1
2026-03-16,quickplay,Europe,route-66,All,소전,DAMAGE,8.3,45.0
2026-03-16,quickplay,Europe,route-66,All,솔저: 76,DAMAGE,14.9,49.5
2026-03-16,quickplay,Europe,route-66,All,솜브라,DAMAGE,5.4,48.0
2026-03-16,quickplay,Europe,route-66,All,시그마,TANK,10.4,52.9
2026-03-16,quickplay,Europe,route-66,All,시메트라,DAMAGE,2.4,51.8
2026-03-16,quickplay,Europe,route-66,All,아나,SUPPORT,23.5,47.2
2026-03-16,quickplay,Europe,route-66,All,안란,DAMAGE,11.6,52.0
2026-03-16,quickplay,Europe,route-66,All,애쉬,DAMAGE,16.3,50.2
2026-03-16,quickplay,Europe,route-66,All,에코,DAMAGE,5.1,51.2
2026-03-16,quickplay,Europe,route-66,All,엠레,DAMAGE,15.8,49.0
2026-03-16,quickplay,Europe,route-66,All,오리사,TANK,9.6,47.2
2026-03-16,quickplay,Europe,route-66,All,우양,SUPPORT,10.0,51.3
2026-03-16,quickplay,Europe,route-66,All,위도우메이커,DAMAGE,13.0,44.9
2026-03-16,quickplay,Europe,route-66,All,윈스턴,TANK,3.7,52.3
2026-03-16,quickplay,Europe,route-66,All,일리아리,SUPPORT,9.8,52.7
2026-03-16,quickplay,Europe,route-66,All,자리야,TANK,4.0,46.6
2026-03-16,quickplay,Europe,route-66,All,정커퀸,TANK,4.0,52.1
2026-03-16,quickplay,Europe,route-66,All,정크랫,DAMAGE,9.7,51.5
2026-03-16,quickplay,Europe,route-66,All,제트팩 캣,SUPPORT,14.3,48.9
2026-03-16,quickplay,Europe,route-66,All,젠야타,SUPPORT,12.2,56.1
2026-03-16,quickplay,Europe,route-66,All,주노,SUPPORT,17.6,50.3
2026-03-16,quickplay,Europe,route-66,All,캐서디,DAMAGE,15.3,47.6
2026-03-16,quickplay,Europe,route-66,All,키리코,SUPPORT,23.9,47.1
2026-03-16,quickplay,Europe,route-66,All,토르비욘,DAMAGE,4.7,57.5
2026-03-16,quickplay,Europe,route-66,All,트레이서,DAMAGE,4.2,48.9
2026-03-16,quickplay,Europe,route-66,All,파라,DAMAGE,4.1,50.9
2026-03-16,quickplay,Europe,route-66,All,프레야,DAMAGE,6.5,44.3
2026-03-16,quickplay,Europe,route-66,All,한조,DAMAGE,10.5,49.2
2026-03-16,quickplay,Europe,route-66,All,해저드,TANK,3.4,50.4
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,D.Va,TANK,11.5,46.9
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,겐지,DAMAGE,9.5,51.4
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,도미나,TANK,10.3,52.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,둠피스트,TANK,6.7,49.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,라마트라,TANK,7.7,49.8
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,라이프위버,SUPPORT,10.5,48.3
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,라인하르트,TANK,10.7,51.9
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,레킹볼,TANK,3.0,49.5
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,로드호그,TANK,8.2,46.5
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,루시우,SUPPORT,5.7,49.4
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,리퍼,DAMAGE,8.7,53.5
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,마우가,TANK,6.0,52.3
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,메르시,SUPPORT,25.4,48.0
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,메이,DAMAGE,8.1,57.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,모이라,SUPPORT,18.9,49.7
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,미즈키,SUPPORT,17.9,54.3
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,바스티온,DAMAGE,13.0,49.2
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,바티스트,SUPPORT,5.8,46.8
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,벤데타,DAMAGE,11.4,53.6
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,벤처,DAMAGE,2.5,54.6
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,브리기테,SUPPORT,3.7,53.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,소전,DAMAGE,8.0,43.4
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,솔저: 76,DAMAGE,15.2,48.7
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,솜브라,DAMAGE,5.6,47.8
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,시그마,TANK,9.6,53.2
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,시메트라,DAMAGE,2.4,54.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,아나,SUPPORT,22.7,46.9
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,안란,DAMAGE,11.7,52.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,애쉬,DAMAGE,15.9,51.3
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,에코,DAMAGE,5.4,49.8
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,엠레,DAMAGE,15.9,49.2
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,오리사,TANK,9.3,45.7
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,우양,SUPPORT,10.0,52.2
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,위도우메이커,DAMAGE,13.8,46.4
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,윈스턴,TANK,6.2,54.2
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,일리아리,SUPPORT,9.8,52.5
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,자리야,TANK,3.7,47.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,정커퀸,TANK,3.5,51.5
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,정크랫,DAMAGE,9.3,50.9
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,제트팩 캣,SUPPORT,14.9,48.0
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,젠야타,SUPPORT,11.8,55.4
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,주노,SUPPORT,18.0,51.8
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,캐서디,DAMAGE,14.0,47.0
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,키리코,SUPPORT,24.7,47.8
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,토르비욘,DAMAGE,4.5,57.6
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,트레이서,DAMAGE,4.4,47.3
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,파라,DAMAGE,3.9,50.9
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,프레야,DAMAGE,6.5,45.2
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,한조,DAMAGE,10.2,48.1
2026-03-16,quickplay,Europe,watchpoint-gibraltar,All,해저드,TANK,3.6,51.7
2026-03-16,quickplay,Europe,dorado,All,D.Va,TANK,10.5,46.4
2026-03-16,quickplay,Europe,dorado,All,겐지,DAMAGE,10.0,50.4
2026-03-16,quickplay,Europe,dorado,All,도미나,TANK,10.5,50.2
2026-03-16,quickplay,Europe,dorado,All,둠피스트,TANK,7.1,49.3
2026-03-16,quickplay,Europe,dorado,All,라마트라,TANK,7.5,49.2
2026-03-16,quickplay,Europe,dorado,All,라이프위버,SUPPORT,10.1,48.5
2026-03-16,quickplay,Europe,dorado,All,라인하르트,TANK,11.6,53.2
2026-03-16,quickplay,Europe,dorado,All,레킹볼,TANK,2.9,53.6
2026-03-16,quickplay,Europe,dorado,All,로드호그,TANK,8.8,47.6
2026-03-16,quickplay,Europe,dorado,All,루시우,SUPPORT,5.7,51.3
2026-03-16,quickplay,Europe,dorado,All,리퍼,DAMAGE,9.3,53.7
2026-03-16,quickplay,Europe,dorado,All,마우가,TANK,6.0,53.7
2026-03-16,quickplay,Europe,dorado,All,메르시,SUPPORT,25.1,48.5
2026-03-16,quickplay,Europe,dorado,All,메이,DAMAGE,8.7,55.7
2026-03-16,quickplay,Europe,dorado,All,모이라,SUPPORT,19.5,49.7
2026-03-16,quickplay,Europe,dorado,All,미즈키,SUPPORT,19.9,55.1
2026-03-16,quickplay,Europe,dorado,All,바스티온,DAMAGE,12.8,49.1
2026-03-16,quickplay,Europe,dorado,All,바티스트,SUPPORT,5.7,46.0
2026-03-16,quickplay,Europe,dorado,All,벤데타,DAMAGE,11.8,52.9
2026-03-16,quickplay,Europe,dorado,All,벤처,DAMAGE,2.8,51.5
2026-03-16,quickplay,Europe,dorado,All,브리기테,SUPPORT,4.3,52.7
2026-03-16,quickplay,Europe,dorado,All,소전,DAMAGE,8.0,43.8
2026-03-16,quickplay,Europe,dorado,All,솔저: 76,DAMAGE,14.4,48.7
2026-03-16,quickplay,Europe,dorado,All,솜브라,DAMAGE,5.7,47.1
2026-03-16,quickplay,Europe,dorado,All,시그마,TANK,9.6,51.0
2026-03-16,quickplay,Europe,dorado,All,시메트라,DAMAGE,2.9,54.1
2026-03-16,quickplay,Europe,dorado,All,아나,SUPPORT,21.9,46.3
2026-03-16,quickplay,Europe,dorado,All,안란,DAMAGE,12.5,52.2
2026-03-16,quickplay,Europe,dorado,All,애쉬,DAMAGE,14.5,51.0
2026-03-16,quickplay,Europe,dorado,All,에코,DAMAGE,5.7,50.1
2026-03-16,quickplay,Europe,dorado,All,엠레,DAMAGE,15.3,49.5
2026-03-16,quickplay,Europe,dorado,All,오리사,TANK,9.2,46.3
2026-03-16,quickplay,Europe,dorado,All,우양,SUPPORT,10.1,50.4
2026-03-16,quickplay,Europe,dorado,All,위도우메이커,DAMAGE,10.2,45.2
2026-03-16,quickplay,Europe,dorado,All,윈스턴,TANK,4.7,53.3
2026-03-16,quickplay,Europe,dorado,All,일리아리,SUPPORT,9.9,52.3
2026-03-16,quickplay,Europe,dorado,All,자리야,TANK,4.0,47.3
2026-03-16,quickplay,Europe,dorado,All,정커퀸,TANK,4.0,53.5
2026-03-16,quickplay,Europe,dorado,All,정크랫,DAMAGE,10.6,51.0
2026-03-16,quickplay,Europe,dorado,All,제트팩 캣,SUPPORT,14.0,48.4
2026-03-16,quickplay,Europe,dorado,All,젠야타,SUPPORT,11.6,56.3
2026-03-16,quickplay,Europe,dorado,All,주노,SUPPORT,17.5,50.9
2026-03-16,quickplay,Europe,dorado,All,캐서디,DAMAGE,15.1,48.0
2026-03-16,quickplay,Europe,dorado,All,키리코,SUPPORT,24.7,47.1
2026-03-16,quickplay,Europe,dorado,All,토르비욘,DAMAGE,4.5,56.3
2026-03-16,quickplay,Europe,dorado,All,트레이서,DAMAGE,4.5,49.2
2026-03-16,quickplay,Europe,dorado,All,파라,DAMAGE,4.3,49.5
2026-03-16,quickplay,Europe,dorado,All,프레야,DAMAGE,6.3,43.9
2026-03-16,quickplay,Europe,dorado,All,한조,DAMAGE,10.0,50.2
2026-03-16,quickplay,Europe,dorado,All,해저드,TANK,3.7,50.5
2026-03-16,quickplay,Europe,rialto,All,D.Va,TANK,9.2,43.3
2026-03-16,quickplay,Europe,rialto,All,겐지,DAMAGE,9.3,50.5
2026-03-16,quickplay,Europe,rialto,All,도미나,TANK,11.3,52.9
2026-03-16,quickplay,Europe,rialto,All,둠피스트,TANK,7.5,47.7
2026-03-16,quickplay,Europe,rialto,All,라마트라,TANK,7.6,50.3
2026-03-16,quickplay,Europe,rialto,All,라이프위버,SUPPORT,10.2,47.6
2026-03-16,quickplay,Europe,rialto,All,라인하르트,TANK,11.9,54.1
2026-03-16,quickplay,Europe,rialto,All,레킹볼,TANK,2.7,50.1
2026-03-16,quickplay,Europe,rialto,All,로드호그,TANK,10.5,49.0
2026-03-16,quickplay,Europe,rialto,All,루시우,SUPPORT,7.2,52.4
2026-03-16,quickplay,Europe,rialto,All,리퍼,DAMAGE,7.4,54.2
2026-03-16,quickplay,Europe,rialto,All,마우가,TANK,5.8,50.9
2026-03-16,quickplay,Europe,rialto,All,메르시,SUPPORT,24.4,47.9
2026-03-16,quickplay,Europe,rialto,All,메이,DAMAGE,8.9,58.4
2026-03-16,quickplay,Europe,rialto,All,모이라,SUPPORT,17.1,49.7
2026-03-16,quickplay,Europe,rialto,All,미즈키,SUPPORT,18.9,54.4
2026-03-16,quickplay,Europe,rialto,All,바스티온,DAMAGE,13.0,49.6
2026-03-16,quickplay,Europe,rialto,All,바티스트,SUPPORT,5.2,46.3
2026-03-16,quickplay,Europe,rialto,All,벤데타,DAMAGE,11.2,52.6
2026-03-16,quickplay,Europe,rialto,All,벤처,DAMAGE,2.7,54.0
2026-03-16,quickplay,Europe,rialto,All,브리기테,SUPPORT,3.8,53.8
2026-03-16,quickplay,Europe,rialto,All,소전,DAMAGE,8.2,44.2
2026-03-16,quickplay,Europe,rialto,All,솔저: 76,DAMAGE,14.0,48.1
2026-03-16,quickplay,Europe,rialto,All,솜브라,DAMAGE,5.1,47.5
2026-03-16,quickplay,Europe,rialto,All,시그마,TANK,9.9,52.8
2026-03-16,quickplay,Europe,rialto,All,시메트라,DAMAGE,2.4,55.0
2026-03-16,quickplay,Europe,rialto,All,아나,SUPPORT,24.9,46.9
2026-03-16,quickplay,Europe,rialto,All,안란,DAMAGE,11.7,52.4
2026-03-16,quickplay,Europe,rialto,All,애쉬,DAMAGE,15.6,49.9
2026-03-16,quickplay,Europe,rialto,All,에코,DAMAGE,5.1,49.5
2026-03-16,quickplay,Europe,rialto,All,엠레,DAMAGE,15.7,48.7
2026-03-16,quickplay,Europe,rialto,All,오리사,TANK,9.5,46.8
2026-03-16,quickplay,Europe,rialto,All,우양,SUPPORT,10.1,50.8
2026-03-16,quickplay,Europe,rialto,All,위도우메이커,DAMAGE,14.6,45.4
2026-03-16,quickplay,Europe,rialto,All,윈스턴,TANK,3.2,49.1
2026-03-16,quickplay,Europe,rialto,All,일리아리,SUPPORT,9.8,53.4
2026-03-16,quickplay,Europe,rialto,All,자리야,TANK,3.8,47.9
2026-03-16,quickplay,Europe,rialto,All,정커퀸,TANK,3.7,53.8
2026-03-16,quickplay,Europe,rialto,All,정크랫,DAMAGE,9.8,51.0
2026-03-16,quickplay,Europe,rialto,All,제트팩 캣,SUPPORT,16.1,48.9
2026-03-16,quickplay,Europe,rialto,All,젠야타,SUPPORT,12.1,57.1
2026-03-16,quickplay,Europe,rialto,All,주노,SUPPORT,16.8,50.0
2026-03-16,quickplay,Europe,rialto,All,캐서디,DAMAGE,14.3,47.6
2026-03-16,quickplay,Europe,rialto,All,키리코,SUPPORT,23.4,47.0
2026-03-16,quickplay,Europe,rialto,All,토르비욘,DAMAGE,4.6,57.7
2026-03-16,quickplay,Europe,rialto,All,트레이서,DAMAGE,4.1,47.8
2026-03-16,quickplay,Europe,rialto,All,파라,DAMAGE,4.5,51.7
2026-03-16,quickplay,Europe,rialto,All,프레야,DAMAGE,6.3,43.5
2026-03-16,quickplay,Europe,rialto,All,한조,DAMAGE,11.3,50.8
2026-03-16,quickplay,Europe,rialto,All,해저드,TANK,3.3,50.5
2026-03-16,quickplay,Europe,shambali-monastery,All,D.Va,TANK,9.2,44.7
2026-03-16,quickplay,Europe,shambali-monastery,All,겐지,DAMAGE,9.3,50.5
2026-03-16,quickplay,Europe,shambali-monastery,All,도미나,TANK,11.2,51.1
2026-03-16,quickplay,Europe,shambali-monastery,All,둠피스트,TANK,6.8,50.3
2026-03-16,quickplay,Europe,shambali-monastery,All,라마트라,TANK,8.8,50.3
2026-03-16,quickplay,Europe,shambali-monastery,All,라이프위버,SUPPORT,10.1,47.2
2026-03-16,quickplay,Europe,shambali-monastery,All,라인하르트,TANK,12.1,53.5
2026-03-16,quickplay,Europe,shambali-monastery,All,레킹볼,TANK,2.8,51.9
2026-03-16,quickplay,Europe,shambali-monastery,All,로드호그,TANK,8.4,47.7
2026-03-16,quickplay,Europe,shambali-monastery,All,루시우,SUPPORT,5.6,49.5
2026-03-16,quickplay,Europe,shambali-monastery,All,리퍼,DAMAGE,8.0,52.6
2026-03-16,quickplay,Europe,shambali-monastery,All,마우가,TANK,6.0,50.5
2026-03-16,quickplay,Europe,shambali-monastery,All,메르시,SUPPORT,24.6,49.0
2026-03-16,quickplay,Europe,shambali-monastery,All,메이,DAMAGE,8.9,57.0
2026-03-16,quickplay,Europe,shambali-monastery,All,모이라,SUPPORT,18.2,49.5
2026-03-16,quickplay,Europe,shambali-monastery,All,미즈키,SUPPORT,19.8,53.7
2026-03-16,quickplay,Europe,shambali-monastery,All,바스티온,DAMAGE,12.9,50.8
2026-03-16,quickplay,Europe,shambali-monastery,All,바티스트,SUPPORT,5.5,46.5
2026-03-16,quickplay,Europe,shambali-monastery,All,벤데타,DAMAGE,11.6,52.0
2026-03-16,quickplay,Europe,shambali-monastery,All,벤처,DAMAGE,2.8,54.9
2026-03-16,quickplay,Europe,shambali-monastery,All,브리기테,SUPPORT,3.8,52.5
2026-03-16,quickplay,Europe,shambali-monastery,All,소전,DAMAGE,8.6,44.8
2026-03-16,quickplay,Europe,shambali-monastery,All,솔저: 76,DAMAGE,14.2,48.4
2026-03-16,quickplay,Europe,shambali-monastery,All,솜브라,DAMAGE,5.4,48.9
2026-03-16,quickplay,Europe,shambali-monastery,All,시그마,TANK,10.5,54.0
2026-03-16,quickplay,Europe,shambali-monastery,All,시메트라,DAMAGE,2.7,53.6
2026-03-16,quickplay,Europe,shambali-monastery,All,아나,SUPPORT,24.1,47.2
2026-03-16,quickplay,Europe,shambali-monastery,All,안란,DAMAGE,12.6,51.8
2026-03-16,quickplay,Europe,shambali-monastery,All,애쉬,DAMAGE,15.1,51.2
2026-03-16,quickplay,Europe,shambali-monastery,All,에코,DAMAGE,5.3,49.4
2026-03-16,quickplay,Europe,shambali-monastery,All,엠레,DAMAGE,16.1,49.2
2026-03-16,quickplay,Europe,shambali-monastery,All,오리사,TANK,9.1,45.7
2026-03-16,quickplay,Europe,shambali-monastery,All,우양,SUPPORT,10.3,50.8
2026-03-16,quickplay,Europe,shambali-monastery,All,위도우메이커,DAMAGE,10.9,43.1
2026-03-16,quickplay,Europe,shambali-monastery,All,윈스턴,TANK,3.4,50.2
2026-03-16,quickplay,Europe,shambali-monastery,All,일리아리,SUPPORT,10.3,53.9
2026-03-16,quickplay,Europe,shambali-monastery,All,자리야,TANK,4.0,47.8
2026-03-16,quickplay,Europe,shambali-monastery,All,정커퀸,TANK,4.2,52.1
2026-03-16,quickplay,Europe,shambali-monastery,All,정크랫,DAMAGE,10.1,51.1
2026-03-16,quickplay,Europe,shambali-monastery,All,제트팩 캣,SUPPORT,13.5,47.6
2026-03-16,quickplay,Europe,shambali-monastery,All,젠야타,SUPPORT,12.8,56.1
2026-03-16,quickplay,Europe,shambali-monastery,All,주노,SUPPORT,17.4,51.0
2026-03-16,quickplay,Europe,shambali-monastery,All,캐서디,DAMAGE,14.7,46.8
2026-03-16,quickplay,Europe,shambali-monastery,All,키리코,SUPPORT,24.1,47.6
2026-03-16,quickplay,Europe,shambali-monastery,All,토르비욘,DAMAGE,4.7,58.6
2026-03-16,quickplay,Europe,shambali-monastery,All,트레이서,DAMAGE,4.5,48.1
2026-03-16,quickplay,Europe,shambali-monastery,All,파라,DAMAGE,3.9,50.9
2026-03-16,quickplay,Europe,shambali-monastery,All,프레야,DAMAGE,6.7,44.1
2026-03-16,quickplay,Europe,shambali-monastery,All,한조,DAMAGE,10.9,50.9
2026-03-16,quickplay,Europe,shambali-monastery,All,해저드,TANK,3.5,50.2
2026-03-16,quickplay,Europe,circuit-royal,All,D.Va,TANK,9.0,45.2
2026-03-16,quickplay,Europe,circuit-royal,All,겐지,DAMAGE,9.0,48.6
2026-03-16,quickplay,Europe,circuit-royal,All,도미나,TANK,11.7,53.0
2026-03-16,quickplay,Europe,circuit-royal,All,둠피스트,TANK,6.7,48.5
2026-03-16,quickplay,Europe,circuit-royal,All,라마트라,TANK,8.2,48.3
2026-03-16,quickplay,Europe,circuit-royal,All,라이프위버,SUPPORT,10.5,48.0
2026-03-16,quickplay,Europe,circuit-royal,All,라인하르트,TANK,11.9,54.1
2026-03-16,quickplay,Europe,circuit-royal,All,레킹볼,TANK,2.8,52.8
2026-03-16,quickplay,Europe,circuit-royal,All,로드호그,TANK,8.1,43.6
2026-03-16,quickplay,Europe,circuit-royal,All,루시우,SUPPORT,5.1,50.4
2026-03-16,quickplay,Europe,circuit-royal,All,리퍼,DAMAGE,7.1,51.2
2026-03-16,quickplay,Europe,circuit-royal,All,마우가,TANK,5.9,49.3
2026-03-16,quickplay,Europe,circuit-royal,All,메르시,SUPPORT,25.7,49.1
2026-03-16,quickplay,Europe,circuit-royal,All,메이,DAMAGE,8.6,57.0
2026-03-16,quickplay,Europe,circuit-royal,All,모이라,SUPPORT,16.9,49.6
2026-03-16,quickplay,Europe,circuit-royal,All,미즈키,SUPPORT,18.3,53.8
2026-03-16,quickplay,Europe,circuit-royal,All,바스티온,DAMAGE,13.5,50.1
2026-03-16,quickplay,Europe,circuit-royal,All,바티스트,SUPPORT,5.6,46.0
2026-03-16,quickplay,Europe,circuit-royal,All,벤데타,DAMAGE,10.3,53.1
2026-03-16,quickplay,Europe,circuit-royal,All,벤처,DAMAGE,2.3,53.1
2026-03-16,quickplay,Europe,circuit-royal,All,브리기테,SUPPORT,3.3,52.4
2026-03-16,quickplay,Europe,circuit-royal,All,소전,DAMAGE,8.9,45.5
2026-03-16,quickplay,Europe,circuit-royal,All,솔저: 76,DAMAGE,14.6,49.2
2026-03-16,quickplay,Europe,circuit-royal,All,솜브라,DAMAGE,5.1,46.8
2026-03-16,quickplay,Europe,circuit-royal,All,시그마,TANK,12.6,55.4
2026-03-16,quickplay,Europe,circuit-royal,All,시메트라,DAMAGE,2.3,54.7
2026-03-16,quickplay,Europe,circuit-royal,All,아나,SUPPORT,26.4,46.7
2026-03-16,quickplay,Europe,circuit-royal,All,안란,DAMAGE,10.9,50.9
2026-03-16,quickplay,Europe,circuit-royal,All,애쉬,DAMAGE,16.8,52.6
2026-03-16,quickplay,Europe,circuit-royal,All,에코,DAMAGE,4.9,49.8
2026-03-16,quickplay,Europe,circuit-royal,All,엠레,DAMAGE,16.5,49.7
2026-03-16,quickplay,Europe,circuit-royal,All,오리사,TANK,9.1,45.6
2026-03-16,quickplay,Europe,circuit-royal,All,우양,SUPPORT,10.3,51.5
2026-03-16,quickplay,Europe,circuit-royal,All,위도우메이커,DAMAGE,16.4,47.3
2026-03-16,quickplay,Europe,circuit-royal,All,윈스턴,TANK,3.3,51.0
2026-03-16,quickplay,Europe,circuit-royal,All,일리아리,SUPPORT,10.0,53.2
2026-03-16,quickplay,Europe,circuit-royal,All,자리야,TANK,4.1,47.9
2026-03-16,quickplay,Europe,circuit-royal,All,정커퀸,TANK,3.7,52.7
2026-03-16,quickplay,Europe,circuit-royal,All,정크랫,DAMAGE,9.3,50.7
2026-03-16,quickplay,Europe,circuit-royal,All,제트팩 캣,SUPPORT,14.3,46.7
2026-03-16,quickplay,Europe,circuit-royal,All,젠야타,SUPPORT,12.4,57.0
2026-03-16,quickplay,Europe,circuit-royal,All,주노,SUPPORT,17.5,52.0
2026-03-16,quickplay,Europe,circuit-royal,All,캐서디,DAMAGE,13.9,47.0
2026-03-16,quickplay,Europe,circuit-royal,All,키리코,SUPPORT,23.7,47.4
2026-03-16,quickplay,Europe,circuit-royal,All,토르비욘,DAMAGE,4.5,57.0
2026-03-16,quickplay,Europe,circuit-royal,All,트레이서,DAMAGE,3.9,48.1
2026-03-16,quickplay,Europe,circuit-royal,All,파라,DAMAGE,3.7,50.4
2026-03-16,quickplay,Europe,circuit-royal,All,프레야,DAMAGE,6.7,44.8
2026-03-16,quickplay,Europe,circuit-royal,All,한조,DAMAGE,11.2,49.4
2026-03-16,quickplay,Europe,circuit-royal,All,해저드,TANK,3.0,51.1
2026-03-16,quickplay,Europe,junkertown,All,D.Va,TANK,9.6,46.6
2026-03-16,quickplay,Europe,junkertown,All,겐지,DAMAGE,8.7,48.9
2026-03-16,quickplay,Europe,junkertown,All,도미나,TANK,10.6,51.1
2026-03-16,quickplay,Europe,junkertown,All,둠피스트,TANK,6.4,49.1
2026-03-16,quickplay,Europe,junkertown,All,라마트라,TANK,7.8,50.3
2026-03-16,quickplay,Europe,junkertown,All,라이프위버,SUPPORT,10.2,47.6
2026-03-16,quickplay,Europe,junkertown,All,라인하르트,TANK,11.0,53.3
